"1",1,-118.120295945634,34.0307084536899
"2",1,-118.120238736784,34.0331703675741
"3",1,-118.120395692739,34.035636864088
"4",1,-118.120763859006,34.0380981612937
"5",1,-118.121337988467,34.0405446982049
"6",1,-118.122110714563,34.0429673126687
"7",1,-118.123072783729,34.0453573998347
"8",1,-118.124213333344,34.0477070453822
"9",1,-118.125520199757,34.0500091295851
"10",1,-118.126980240539,34.0522574003246
"11",1,-118.128579656025,34.054446515109
"12",1,-118.130304297017,34.056572053859
"13",1,-118.132139948045,34.058630505548
"14",1,-118.134072578435,34.0606192327041
"15",1,-118.136088556341,34.0625364182676
"16",1,-118.138174823562,34.0643809994096
"17",1,-118.14031903126,34.0661525927174
"18",1,-118.142509638522,34.0678514147261
"19",1,-118.144735977023,34.069478201206
"20",1,-118.146988285862,34.0710341279784
"21",1,-118.14925772109,34.0725207353908
"22",1,-118.151536344479,34.0739398579764
"23",1,-118.153817095951,34.0752935602875
"24",1,-118.156093753682,34.0765840794387
"25",1,-118.158360885468,34.0778137745295
"26",1,-118.160613794405,34.0789850828389
"27",1,-118.162848461438,34.0801004824766
"28",1,-118.165061486831,34.0811624610425
"29",1,-118.167250032148,34.0821734897608
"30",1,-118.169411763966,34.0831360025163
"31",1,-118.171544800179,34.0840523792118
"32",1,-118.173647659488,34.0849249328841
"33",1,-118.175719214424,34.0857559000451
"34",1,-118.177758648089,34.0865474337581
"35",1,-118.179765414662,34.087301599006
"36",1,-118.181739203596,34.0880203699567
"37",1,-118.183679907371,34.0887056287789
"38",1,-118.185587592628,34.0893591657095
"39",1,-118.187462474447,34.0899826801129
"40",1,-118.189304893544,34.0905777823137
"41",1,-118.191115296148,34.09114599602
"42",1,-118.192894216302,34.0916887611804
"43",1,-118.194642260374,34.092207437151
"44",1,-118.196360093538,34.0927033060653
"45",1,-118.198048428028,34.0931775763242
"46",1,-118.19970801297,34.0936313861381
"47",1,-118.201339625608,34.0940658070665
"48",1,-118.202944063778,34.0944818475145
"49",1,-118.204522139459,34.0948804561527
"50",1,-118.206074673295,34.0952625252374
"51",1,-118.207602489954,34.0956288938132
"52",1,-118.209106414224,34.0959803507852
"53",1,-118.210587267748,34.0963176378546
"54",1,-118.212045866325,34.0966414523113
"55",1,-118.213483017695,34.0969524496838
"56",1,-118.214899519738,34.0972512462453
"57",1,-118.216296159053,34.0975384213792
"58",1,-118.217673709836,34.0978145198074
"59",1,-118.219032933039,34.0980800536842
"60",1,-118.220374575762,34.0983355045633
"61",1,-118.221699370836,34.0985813252407
"62",1,-118.223008036589,34.0988179414807
"63",1,-118.224301276747,34.0990457536307
"64",1,-118.225579780465,34.0992651381293
"65",1,-118.226844222459,34.099476448915
"66",1,-118.228095263227,34.0996800187398
"67",1,-118.229333549346,34.0998761603943
"68",1,-118.230559713827,34.1000651678479
"69",1,-118.231774376524,34.100247317311
"70",1,-118.232978144582,34.1004228682219
"71",1,-118.234171612927,34.1005920641646
"72",1,-118.235355364771,34.1007551337205
"73",1,-118.236529972155,34.1009122912586
"74",1,-118.237695996497,34.1010637376679
"75",1,-118.238853989158,34.1012096610346
"76",1,-118.240004492022,34.1013502372682
"77",1,-118.241148038079,34.10148563068
"78",1,-118.242285152015,34.1016159945141
"79",1,-118.243416350807,34.1017414714375
"80",1,-118.244542144321,34.1018621939873
"81",1,-118.245663035906,34.1019782849807
"82",1,-118.246779522994,34.1020898578871
"83",1,-118.247892097701,34.102197017166
"84",1,-118.249001247419,34.1022998585709
"85",1,-118.250107455417,34.102398469421
"86",1,-118.251211201436,34.1024929288425
"87",1,-118.252312962282,34.1025833079798
"88",1,-118.253413212425,34.1026696701775
"89",1,-118.254512424591,34.1027520711352
"90",1,-118.255611070355,34.1028305590337
"91",1,-118.25670962074,34.1029051746352
"92",1,-118.257808546811,34.1029759513561
"93",1,-118.258908320271,34.1030429153139
"94",1,-118.260009414063,34.1031060853473
"95",1,-118.26111230297,34.1031654730103
"96",1,-118.262217464221,34.1032210825391
"97",1,-118.263325378096,34.1032729107927
"98",1,-118.264436528542,34.103320947165
"99",1,-118.265551403787,34.10336517347
"100",1,-118.266670496957,34.1034055637967
"101",1,-118.267794306708,34.1034420843353
"102",1,-118.268923337852,34.1034746931711
"103",1,-118.270058101991,34.1035033400468
"104",1,-118.271199118162,34.1035279660911
"105",1,-118.272346913478,34.1035485035104
"106",1,-118.273502023778,34.1035648752448
"107",1,-118.27466499428,34.103576994583
"108",1,-118.275836380237,34.1035847647355
"109",1,-118.27701674759,34.1035880783642
"110",1,-118.278206673631,34.1035868170631
"111",1,-118.27940674765,34.1035808507889
"112",1,-118.280617571588,34.1035700372384
"113",1,-118.281839760678,34.1035542211665
"114",1,-118.283073944073,34.1035332336434
"115",1,-118.284320765458,34.1035068912448
"116",1,-118.285580883645,34.1034749951713
"117",1,-118.286854973133,34.1034373302908
"118",1,-118.288143724636,34.1033936640991
"119",1,-118.289447845564,34.1033437455922
"120",1,-118.290768060452,34.1032873040433
"121",1,-118.292105111318,34.1032240476791
"122",1,-118.29345975794,34.1031536622457
"123",1,-118.294832778035,34.1030758094576
"124",1,-118.296224967317,34.1029901253219
"125",1,-118.297637139417,34.1028962183264
"126",1,-118.299070125634,34.1027936674855
"127",1,-118.300524774492,34.1026820202319
"128",1,-118.302001951059,34.1025607901451
"129",1,-118.303502536004,34.1024294545069
"130",1,-118.305027424323,34.1022874516732
"131",1,-118.306577523713,34.1021341782525
"132",1,-118.308153752498,34.1019689860822
"133",1,-118.30975703707,34.1017911789924
"134",1,-118.311388308749,34.1016000093522
"135",1,-118.313048499981,34.1013946743893
"136",1,-118.314738539769,34.1011743122835
"137",1,-118.316459348231,34.1009379980296
"138",1,-118.318211830156,34.1006847390767
"139",1,-118.319996867416,34.1004134707516
"140",1,-118.321815310068,34.1001230514822
"141",1,-118.323667965997,34.0998122578463
"142",1,-118.325555588876,34.0994797794796
"143",1,-118.327478864256,34.099124213893
"144",1,-118.329438393555,34.0987440612615
"145",1,-118.331434675699,34.0983377192704
"146",1,-118.333468086168,34.0979034781242
"147",1,-118.335538853177,34.0974395158544
"148",1,-118.337647030734,34.0969438940917
"149",1,-118.339792468313,34.0964145545101
"150",1,-118.341974776899,34.0958493161894
"151",1,-118.3441932912,34.0952458741957
"152",1,-118.346447027883,34.0946017997327
"153",1,-118.348734639745,34.0939145422769
"154",1,-118.351054365879,34.0931814341737
"155",1,-118.353403978019,34.0923996982373
"156",1,-118.35578072345,34.0915664589619
"157",1,-118.358181265124,34.090678758009
"158",1,-118.360601619926,34.089733574683
"159",1,-118.3630370964,34.0887278521351
"160",1,-118.365482233672,34.0876585300308
"161",1,-118.367930743788,34.0865225843728
"162",1,-118.370375460227,34.0853170750723
"163",1,-118.372808295867,34.0840392016918
"164",1,-118.375220214249,34.0826863675284
"165",1,-118.377601218413,34.081256251859
"166",1,-118.379940361956,34.0797468897116
"167",1,-118.382225787086,34.0781567579697
"168",1,-118.384444794293,34.0764848659612
"169",1,-118.38658394775,34.0747308479612
"170",1,-118.388629219574,34.07289505429
"171",1,-118.390566174579,34.0709786369736
"172",1,-118.392380195187,34.0689836253393
"173",1,-118.394056743645,34.0669129865292
"174",1,-118.395581655905,34.0647706658302
"175",1,-118.396941458523,34.0625616020235
"176",1,-118.398123697102,34.0602917137088
"177",1,-118.399117262375,34.0579678537749
"178",1,-118.399912698422,34.0555977308296
"179",1,-118.400502476975,34.0531897983606
"180",1,-118.40088122251,34.0507531145149
"181",1,-118.401045874972,34.0482971774539
"182",1,-118.400995780304,34.0458317430361
"183",1,-118.40073270331,34.0433666328943
"184",1,-118.400260762277,34.0409115416653
"185",1,-118.399586289686,34.0384758520977
"186",1,-118.39871762785,34.0360684660397
"187",1,-118.397664871855,34.0336976579756
"188",1,-118.396439574596,34.0313709560168
"189",1,-118.395054429686,34.0290950532525
"190",1,-118.393522947778,34.0268757503544
"191",1,-118.391859140455,34.0247179284867
"192",1,-118.390077223593,34.0226255500475
"193",1,-118.388191349416,34.0206016836373
"194",1,-118.386215373506,34.0186485489574
"195",1,-118.384162660271,34.0167675770408
"196",1,-118.382045927807,34.0149594812783
"197",1,-118.379877131105,34.0132243350248
"198",1,-118.3776673809,34.0115616520768
"199",1,-118.375426894469,34.0099704669266
"200",1,-118.373164974024,34.0084494123442
"201",1,-118.370890008132,34.006996792465
"202",1,-118.368609491636,34.0056106501369
"203",1,-118.366330059877,34.004288827774
"204",1,-118.36405753337,34.0030290213758
"205",1,-118.36179696963,34.0018288276899
"206",1,-118.359552719343,34.0006857847409
"207",1,-118.357328484588,33.9995974061116
"208",1,-118.355127377284,33.9985612094767
"209",1,-118.35295197647,33.9975747399448
"210",1,-118.350804383386,33.9966355887897
"211",1,-118.348686273634,33.9957414081447
"212",1,-118.346598945958,33.9948899222098
"213",1,-118.34454336737,33.9940789354852
"214",1,-118.342520214525,33.993306338496
"215",1,-118.340529911357,33.9925701114295
"216",1,-118.338572663086,33.9918683260541
"217",1,-118.336648486745,33.9911991462429
"218",1,-118.334757238446,33.9905608273808
"219",1,-118.332898637615,33.9899517148931
"220",1,-118.331072288419,33.989370242097
"221",1,-118.329277698655,33.9888149275431
"222",1,-118.327514296308,33.9882843719899
"223",1,-118.325781444033,33.9877772551232
"224",1,-118.324078451763,33.9872923321165
"225",1,-118.322404587635,33.9868284301081
"226",1,-118.320759087451,33.9863844446536
"227",1,-118.319141162799,33.9859593362035
"228",1,-118.317550008031,33.9855521266419
